User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
1610,Sandra Bright,tiffanyfoster@example.net,tiffanyfoster,2003-05-20,Male,North Elaineside,2024-02-14,2025-02-13,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Smartphone,High,4.7,3
1611,Heather Gibson,jessica22@example.net,jessica22,1940-10-09,Female,New Michelle,2024-03-17,2025-03-17,Monthly,Mastercard,Manual,Occasional,Books,Action,Smartphone,Medium,3.2,6
1612,Ruth Lewis DDS,alexanderward@example.com,alexanderward,1961-12-29,Female,Port John,2024-03-12,2025-03-12,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,High,3.7,4
1613,Kayla Wallace,qgomez@example.org,qgomez,1951-10-16,Male,Cannonshire,2024-01-10,2025-01-09,Monthly,Amex,Manual,Regular,Books,Documentary,Smartphone,Low,4.8,4
1614,Brian Mitchell,fharris@example.net,fharris,1937-03-06,Female,Port Joseph,2024-01-18,2025-01-17,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Smart TV,Low,3.9,6
1615,Lori Brown,pfigueroa@example.com,pfigueroa,1934-03-08,Female,New Anneview,2024-03-16,2025-03-16,Monthly,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,High,4.6,4
1616,Ricky Hicks,dvasquez@example.com,dvasquez,1969-12-25,Male,Abigailton,2024-03-24,2025-03-24,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Tablet,High,3.5,0
1617,Dawn King,russellpitts@example.net,russellpitts,1940-07-11,Male,Brianside,2024-03-29,2025-03-29,Monthly,Mastercard,Manual,Regular,Books,Sci-Fi,Tablet,Medium,4.2,4
1618,Jose Lopez,juliabailey@example.net,juliabailey,1960-05-12,Female,Port Rhonda,2024-02-16,2025-02-15,Annual,Mastercard,Auto-renew,Frequent,Clothing,Action,Smart TV,Low,4.8,1
1619,Carrie Soto MD,lynn22@example.org,lynn22,1994-03-08,Male,West Amy,2024-03-24,2025-03-24,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Tablet,Low,4.0,4
1620,Melissa Lester,mbishop@example.org,mbishop,1990-10-08,Male,Joshuashire,2024-02-05,2025-02-04,Monthly,Visa,Auto-renew,Frequent,Electronics,Comedy,Tablet,Medium,4.6,5
1621,Kenneth Vargas,krivera@example.org,krivera,1960-01-02,Female,Lake Monique,2024-03-03,2025-03-03,Monthly,Amex,Auto-renew,Frequent,Electronics,Drama,Smart TV,Medium,3.2,7
1622,Richard Barton,lopezkent@example.com,lopezkent,1956-05-08,Female,Brockview,2024-02-24,2025-02-23,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,High,3.6,10
1623,William Carter,timothyshaffer@example.org,timothyshaffer,1991-02-09,Male,Andrewburgh,2024-02-17,2025-02-16,Monthly,Visa,Auto-renew,Regular,Electronics,Comedy,Tablet,Low,4.7,4
1624,Denise Shaw,rgibson@example.com,rgibson,1977-05-18,Male,Port Colleenborough,2024-02-27,2025-02-26,Monthly,Mastercard,Auto-renew,Regular,Books,Documentary,Smartphone,Medium,3.4,3
1625,Kathy Carter,joe37@example.net,joe37,1981-03-04,Female,Alexanderberg,2024-01-22,2025-01-21,Annual,Mastercard,Auto-renew,Occasional,Electronics,Romance,Tablet,Medium,4.7,10
1626,Sara Hebert,gcrawford@example.com,gcrawford,1996-11-13,Female,Murphybury,2024-02-28,2025-02-27,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smartphone,High,4.3,5
1627,Brian Key,mooregarrett@example.net,mooregarrett,1996-10-31,Male,Ashleytown,2024-02-17,2025-02-16,Annual,Amex,Manual,Frequent,Books,Comedy,Smart TV,Medium,3.0,5
1628,Stephanie Sullivan,alexwade@example.com,alexwade,1990-08-13,Female,Chapmanfort,2024-02-18,2025-02-17,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Low,4.2,3
1629,Dr. Nicole Collins,romeromichele@example.org,romeromichele,1962-11-23,Male,South Lee,2024-01-20,2025-01-19,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smart TV,Low,3.2,0
1630,Ernest Mosley,danielwood@example.com,danielwood,1977-07-22,Male,Middletonville,2024-03-15,2025-03-15,Annual,Mastercard,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,Low,3.5,7
1631,Patricia Stephens,ericksonkathleen@example.net,ericksonkathleen,1938-11-25,Female,South Jesse,2024-01-13,2025-01-12,Monthly,Mastercard,Manual,Occasional,Books,Action,Smart TV,Medium,4.2,4
1632,Amber Clarke,nsmith@example.net,nsmith,1950-05-11,Female,Andrewmouth,2024-02-09,2025-02-08,Monthly,Amex,Manual,Occasional,Electronics,Drama,Smart TV,High,4.3,4
1633,Teresa Jones,fvincent@example.org,fvincent,1987-03-31,Female,Leeborough,2024-04-08,2025-04-08,Monthly,Visa,Manual,Frequent,Books,Comedy,Smartphone,Low,3.3,2
1634,Melvin Anderson,robintaylor@example.com,robintaylor,1982-02-03,Male,Karenborough,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Regular,Books,Documentary,Tablet,Low,4.3,2
1635,Julia Mooney,melvinjenkins@example.net,melvinjenkins,1980-05-15,Female,Fordfurt,2024-03-22,2025-03-22,Monthly,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.7,9
1636,Bradley Hall,conleyanthony@example.net,conleyanthony,1946-09-30,Female,Anthonyshire,2024-02-03,2025-02-02,Monthly,Visa,Manual,Regular,Books,Drama,Smart TV,Low,4.5,4
1637,Elizabeth Sandoval,taylorkelly@example.com,taylorkelly,1976-01-31,Male,South Becky,2024-03-19,2025-03-19,Annual,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smartphone,Low,4.0,5
1638,Matthew Smith,zkaufman@example.org,zkaufman,2000-08-26,Male,East Jennymouth,2024-01-18,2025-01-17,Annual,Mastercard,Manual,Frequent,Clothing,Drama,Smart TV,Low,4.4,4
1639,Sherri Washington,kevincole@example.net,kevincole,1937-10-04,Female,South Alexander,2024-01-05,2025-01-04,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smartphone,High,4.9,2
1640,Michael Pham,josephsarah@example.com,josephsarah,1976-10-21,Female,Ryanchester,2024-04-11,2025-04-11,Annual,Visa,Auto-renew,Regular,Clothing,Documentary,Smartphone,Low,4.2,2
1641,Julie Walker,amydavis@example.net,amydavis,1948-02-20,Male,South Angela,2024-02-23,2025-02-22,Monthly,Visa,Manual,Occasional,Clothing,Sci-Fi,Smart TV,Medium,4.8,9
1642,Steven Peterson,alexisjohnson@example.net,alexisjohnson,2004-12-16,Female,East Douglas,2024-03-11,2025-03-11,Annual,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Medium,3.5,3
1643,Jessica Lawson,stevenhenderson@example.org,stevenhenderson,1997-02-17,Male,North Cristianberg,2024-02-19,2025-02-18,Annual,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,High,3.5,2
1644,Keith Scott III,ncantrell@example.net,ncantrell,1960-09-21,Female,West Christinefurt,2024-03-14,2025-03-14,Annual,Visa,Manual,Regular,Clothing,Sci-Fi,Tablet,Low,4.8,1
1645,Glenn Murphy,cbaker@example.com,cbaker,1942-07-10,Male,Port Karen,2024-04-01,2025-04-01,Monthly,Mastercard,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,3.9,4
1646,Anita Williams,blakejohn@example.org,blakejohn,1959-12-07,Male,North Sydney,2024-02-21,2025-02-20,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.3,8
1647,Daniel Johnson,ahenderson@example.org,ahenderson,1980-02-27,Female,Timothyside,2024-01-08,2025-01-07,Monthly,Visa,Manual,Regular,Electronics,Horror,Smart TV,Low,3.2,0
1648,Sarah Munoz,dpalmer@example.org,dpalmer,1948-10-13,Female,Howardbury,2024-02-26,2025-02-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Tablet,Low,4.7,0
1649,Jack Torres,craig67@example.org,craig67,1971-05-11,Female,Larsonmouth,2024-03-22,2025-03-22,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Smartphone,High,4.5,8
1650,Frederick Torres,annlamb@example.net,annlamb,1933-06-27,Female,Baileyburgh,2024-03-24,2025-03-24,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Medium,4.3,8
1651,Jesse Clark,kayla33@example.com,kayla33,1993-06-19,Male,Port Gregoryport,2024-01-25,2025-01-24,Annual,Mastercard,Manual,Occasional,Clothing,Action,Tablet,High,3.0,4
1652,Karen Johnson,hamiltonrobert@example.com,hamiltonrobert,1987-03-30,Male,North Juliaside,2024-02-20,2025-02-19,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,High,3.9,3
1653,Timothy Rojas,santiagomary@example.net,santiagomary,1974-10-17,Female,Pughview,2024-02-27,2025-02-26,Annual,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,4.3,7
1654,Meghan Miller,arthurdouglas@example.com,arthurdouglas,1965-08-04,Female,Port Timothy,2024-02-06,2025-02-05,Annual,Visa,Manual,Occasional,Clothing,Horror,Tablet,Low,3.5,5
1655,Charles Key,taylor46@example.net,taylor46,1968-02-16,Male,Patelville,2024-01-07,2025-01-06,Monthly,Visa,Manual,Regular,Electronics,Comedy,Smart TV,Low,3.1,4
1656,Sandra Murray,cookegabriella@example.com,cookegabriella,1969-12-26,Female,Nancyside,2024-03-28,2025-03-28,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Smartphone,Medium,4.6,3
1657,Jennifer Horton,villarrealsuzanne@example.net,villarrealsuzanne,1962-12-19,Female,Lake Katherinefort,2024-01-01,2024-12-31,Annual,Visa,Auto-renew,Occasional,Electronics,Comedy,Smartphone,Medium,4.0,5
1658,Sean Hamilton,pcamacho@example.net,pcamacho,1989-06-24,Female,New Jennifershire,2024-01-28,2025-01-27,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smart TV,Medium,3.2,10
1659,Corey Smith,bbell@example.net,bbell,1976-01-24,Male,North Emily,2024-01-20,2025-01-19,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Smart TV,Low,5.0,7
1660,Robin Wilson,hunterkyle@example.com,hunterkyle,1949-12-02,Female,Lake Thomasview,2024-02-15,2025-02-14,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Low,3.4,5
1661,Peter Hancock,hryan@example.org,hryan,1948-04-16,Male,South Jonathan,2024-02-21,2025-02-20,Annual,Mastercard,Auto-renew,Regular,Electronics,Horror,Smart TV,High,5.0,1
1662,Todd Morrison,dconway@example.org,dconway,1971-10-16,Male,New Chelsea,2024-03-23,2025-03-23,Monthly,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,3.0,8
1663,Mrs. Katrina Baker,ariasjesse@example.org,ariasjesse,1990-07-10,Male,Andersonbury,2024-03-26,2025-03-26,Annual,Amex,Manual,Occasional,Books,Action,Smart TV,High,3.2,5
1664,Robert Garza,mahoneychristopher@example.net,mahoneychristopher,1996-07-30,Female,Hoodfort,2024-04-03,2025-04-03,Monthly,Visa,Manual,Occasional,Clothing,Action,Smart TV,Medium,4.0,4
1665,Daniel Burns,jenna92@example.org,jenna92,1956-08-07,Female,North Angela,2024-01-01,2024-12-31,Monthly,Amex,Auto-renew,Regular,Books,Romance,Tablet,High,4.5,5
1666,Cole Lewis,caitlinbaker@example.com,caitlinbaker,1938-07-01,Male,Burtonland,2024-04-02,2025-04-02,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.7,8
1667,Amy Miller,jessicacollins@example.com,jessicacollins,1984-08-04,Female,New Briana,2024-03-09,2025-03-09,Annual,Visa,Auto-renew,Occasional,Electronics,Romance,Tablet,Medium,3.3,1
1668,Barbara Gonzalez,mriddle@example.com,mriddle,1976-11-21,Male,New Joshuamouth,2024-01-23,2025-01-22,Annual,Amex,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Medium,3.6,1
1669,Kayla Coffey,apowell@example.com,apowell,2004-07-16,Female,South Melissa,2024-03-30,2025-03-30,Annual,Visa,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,3.4,10
1670,Melissa Watson,melinda61@example.org,melinda61,1986-03-10,Female,New Amberview,2024-04-05,2025-04-05,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.8,6
1671,Leslie Nelson,andersondavid@example.com,andersondavid,1991-03-01,Male,Lake Davidborough,2024-01-29,2025-01-28,Annual,Mastercard,Manual,Frequent,Books,Horror,Smart TV,High,4.1,0
1672,Susan Moreno,jessicaowens@example.net,jessicaowens,1956-04-09,Female,New Allison,2024-04-01,2025-04-01,Monthly,Amex,Manual,Occasional,Books,Romance,Tablet,Low,4.3,6
1673,Kristine Wagner,bakerwilliam@example.com,bakerwilliam,1945-03-20,Male,New Jennifer,2024-03-02,2025-03-02,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smart TV,Low,4.8,1
1674,Linda Foster,ogarcia@example.com,ogarcia,1978-09-17,Male,South Danaborough,2024-04-07,2025-04-07,Monthly,Amex,Auto-renew,Frequent,Electronics,Romance,Smartphone,High,4.9,10
1675,Amy Rivera,alvarezstacy@example.org,alvarezstacy,1943-03-26,Male,Carrport,2024-02-05,2025-02-04,Monthly,Amex,Auto-renew,Occasional,Clothing,Romance,Smartphone,Low,3.9,5
1676,Kathy Hammond,juanmoreno@example.com,juanmoreno,1983-09-21,Female,Berryland,2024-01-03,2025-01-02,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Medium,5.0,10
1677,Gary Williams,rnguyen@example.org,rnguyen,1984-04-28,Male,Port Kristieborough,2024-02-28,2025-02-27,Annual,Amex,Manual,Occasional,Clothing,Horror,Smartphone,Low,4.3,6
1678,Daniel Murray,ericksonjacob@example.org,ericksonjacob,1973-02-11,Female,Mitchellborough,2024-04-07,2025-04-07,Monthly,Mastercard,Manual,Regular,Clothing,Comedy,Smart TV,High,3.1,3
1679,Taylor Potter,joel92@example.com,joel92,1983-12-21,Female,Wilsonstad,2024-03-14,2025-03-14,Annual,Mastercard,Manual,Frequent,Books,Horror,Smartphone,Low,3.9,9
1680,Denise Mason,alan24@example.com,alan24,1941-06-20,Male,Claudiaburgh,2024-02-27,2025-02-26,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.2,4
1681,Danielle Mercer,gonzaleskathryn@example.net,gonzaleskathryn,1958-01-17,Female,Lake Leslieland,2024-01-18,2025-01-17,Monthly,Visa,Manual,Regular,Electronics,Horror,Smart TV,High,4.4,9
1682,Briana Johnson,djohnson@example.org,djohnson,1957-02-22,Male,Natashaburgh,2024-01-05,2025-01-04,Annual,Amex,Auto-renew,Frequent,Electronics,Romance,Smartphone,Low,3.6,2
1683,Christopher Avila,katrina98@example.net,katrina98,1980-06-18,Female,Port Gail,2024-01-24,2025-01-23,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Low,3.1,1
1684,Paul Davila,gordonjennifer@example.org,gordonjennifer,1989-01-11,Female,Lake Seth,2024-03-08,2025-03-08,Annual,Amex,Manual,Occasional,Electronics,Horror,Smartphone,Medium,3.4,8
1685,Gina Carlson,cynthiafoster@example.org,cynthiafoster,1944-04-04,Female,Millermouth,2024-01-25,2025-01-24,Annual,Visa,Auto-renew,Regular,Clothing,Comedy,Tablet,Medium,4.6,6
1686,Raymond Brooks,isanders@example.net,isanders,1974-10-05,Female,Silvaville,2024-02-29,2025-02-28,Monthly,Amex,Manual,Occasional,Books,Sci-Fi,Tablet,Medium,3.5,2
1687,Wendy Jordan,kathleen03@example.net,kathleen03,1967-10-02,Female,East Andrew,2024-01-12,2025-01-11,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,3.9,6
1688,Andrew Bailey,dylan01@example.org,dylan01,1991-08-27,Male,Dominiqueshire,2024-04-02,2025-04-02,Annual,Visa,Auto-renew,Regular,Books,Comedy,Tablet,Low,4.7,10
1689,Henry Martin,drew15@example.net,drew15,1935-10-31,Female,Port Michaelbury,2024-03-07,2025-03-07,Annual,Visa,Auto-renew,Regular,Clothing,Action,Tablet,High,4.4,3
1690,Anne Stone,morrisjasmine@example.org,morrisjasmine,1958-08-18,Male,Ambermouth,2024-01-21,2025-01-20,Monthly,Amex,Manual,Regular,Electronics,Sci-Fi,Smart TV,Medium,4.6,0
1691,Anne Mann,alicia07@example.net,alicia07,1966-12-18,Female,Port Ronaldborough,2024-04-02,2025-04-02,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smartphone,Low,4.8,9
1692,Melissa George,xjames@example.net,xjames,1949-03-09,Female,South Johaven,2024-02-24,2025-02-23,Monthly,Mastercard,Manual,Regular,Books,Sci-Fi,Tablet,Medium,4.2,0
1693,Michael Nichols,danielsmith@example.org,danielsmith,1940-05-20,Male,Michaelside,2024-03-31,2025-03-31,Monthly,Visa,Manual,Occasional,Books,Action,Smartphone,Medium,4.3,0
1694,Jacqueline Baker,ftodd@example.net,ftodd,1998-10-22,Female,South Joseborough,2024-04-04,2025-04-04,Annual,Mastercard,Auto-renew,Regular,Electronics,Action,Smartphone,High,3.2,7
1695,Colin Price,longmichael@example.org,longmichael,1944-05-06,Female,North Darrylville,2024-03-26,2025-03-26,Annual,Amex,Manual,Occasional,Electronics,Action,Smart TV,High,4.0,8
1696,Cassandra Taylor,neil07@example.org,neil07,1964-05-11,Male,Stacyborough,2024-04-08,2025-04-08,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,4.5,7
1697,Shane Jones,osbornejennifer@example.com,osbornejennifer,1957-02-09,Male,New Vicki,2024-02-29,2025-02-28,Monthly,Mastercard,Manual,Frequent,Books,Horror,Smart TV,High,3.5,2
1698,Brooke Edwards,tscott@example.net,tscott,1978-08-17,Female,South Elaine,2024-03-12,2025-03-12,Annual,Amex,Manual,Occasional,Clothing,Drama,Smartphone,High,4.4,0
1699,Kristen Martinez,mwoods@example.com,mwoods,1948-11-01,Female,Port Barbara,2024-02-25,2025-02-24,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smart TV,Medium,3.1,4
1700,Betty Lewis,brianschmidt@example.org,brianschmidt,2005-03-03,Female,West Annaview,2024-02-24,2025-02-23,Annual,Visa,Manual,Frequent,Clothing,Drama,Smart TV,Low,3.8,2
1701,James Pope,rodgerstyler@example.org,rodgerstyler,1941-01-24,Male,Wrightchester,2024-03-30,2025-03-30,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Action,Tablet,High,3.0,7
1702,Vanessa Martinez,mharvey@example.com,mharvey,1946-06-18,Female,Saraland,2024-01-08,2025-01-07,Annual,Amex,Manual,Regular,Electronics,Horror,Tablet,Low,3.3,2
1703,Brenda Allen,beandominique@example.com,beandominique,1951-01-29,Male,New Matthewton,2024-03-28,2025-03-28,Monthly,Mastercard,Manual,Occasional,Clothing,Horror,Smartphone,Medium,3.3,9
1704,Mary Curtis,ryan09@example.org,ryan09,1971-11-29,Female,Rachelview,2024-02-09,2025-02-08,Monthly,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,High,3.0,0
1705,Maria Mason,rbrooks@example.org,rbrooks,2005-08-31,Female,Lake Maryfurt,2024-02-13,2025-02-12,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Smartphone,High,3.9,7
1706,Jason Hobbs,timothyday@example.com,timothyday,1992-06-29,Male,Tammymouth,2024-02-02,2025-02-01,Annual,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,High,3.8,6
1707,Anna Miller,mirandamontgomery@example.org,mirandamontgomery,1964-06-02,Male,Amystad,2024-02-06,2025-02-05,Annual,Amex,Auto-renew,Regular,Books,Drama,Smart TV,Medium,4.0,3
1708,Levi Wang,matthew20@example.org,matthew20,1973-06-26,Female,Ballardfurt,2024-01-09,2025-01-08,Annual,Amex,Manual,Occasional,Electronics,Documentary,Tablet,Medium,4.5,0
1709,Michael Olsen,karabates@example.com,karabates,1964-04-22,Female,North Amyfurt,2024-02-27,2025-02-26,Monthly,Amex,Auto-renew,Occasional,Books,Action,Smart TV,Low,3.5,3
1710,Matthew Mack,meganbarrett@example.net,meganbarrett,1965-07-19,Male,Atkinsonview,2024-01-23,2025-01-22,Monthly,Visa,Manual,Occasional,Electronics,Drama,Smartphone,High,3.8,0
1711,Tammy Berry,martinezjessica@example.com,martinezjessica,1951-11-24,Female,Brentchester,2024-01-05,2025-01-04,Annual,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,Low,4.0,5
1712,Christopher Foster,cortezjeffrey@example.net,cortezjeffrey,1946-05-12,Male,New Melanie,2024-03-16,2025-03-16,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smart TV,Low,3.0,1
1713,Michelle Simpson,rhonda11@example.org,rhonda11,1987-10-22,Male,East Jennifer,2024-01-30,2025-01-29,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Tablet,High,3.0,3
1714,Darren Chambers,chad26@example.org,chad26,2004-07-17,Male,Mariaborough,2024-02-26,2025-02-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Smartphone,Low,3.6,1
1715,Katherine Roberts,courtney23@example.net,courtney23,2003-01-09,Male,Thomashaven,2024-02-06,2025-02-05,Monthly,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Medium,4.3,4
1716,Suzanne Collins,hermanpatricia@example.org,hermanpatricia,1958-06-15,Female,South Suestad,2024-01-29,2025-01-28,Monthly,Visa,Auto-renew,Regular,Books,Romance,Smartphone,Low,4.7,2
1717,Steven Gonzalez,stran@example.com,stran,1938-04-17,Male,West Christopherborough,2024-03-18,2025-03-18,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smart TV,High,4.7,3
1718,Brian Cohen,evanschristina@example.org,evanschristina,1996-07-05,Female,Lake Anita,2024-01-02,2025-01-01,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Medium,4.3,5
1719,Stefanie Schmidt,hodgeadriana@example.org,hodgeadriana,1988-12-28,Male,Lake Christopherview,2024-02-03,2025-02-02,Annual,Amex,Manual,Regular,Books,Comedy,Smart TV,Medium,4.6,7
1720,Abigail Boone,dsnyder@example.com,dsnyder,1981-03-09,Female,Gregmouth,2024-03-05,2025-03-05,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Tablet,High,3.7,1
1721,Tara Fisher,wchavez@example.net,wchavez,1940-03-08,Male,Reynoldsburgh,2024-01-24,2025-01-23,Monthly,Amex,Manual,Frequent,Clothing,Action,Tablet,Low,3.1,9
1722,Richard Rodriguez,jameswillis@example.org,jameswillis,1973-08-12,Female,Jacksonberg,2024-01-05,2025-01-04,Annual,Amex,Manual,Occasional,Clothing,Drama,Smartphone,Medium,3.8,9
1723,Matthew Rogers,emily33@example.com,emily33,1965-03-27,Female,South Cynthia,2024-02-03,2025-02-02,Monthly,Amex,Auto-renew,Occasional,Electronics,Romance,Tablet,High,3.8,0
1724,Kathy Lara,clintonsmith@example.com,clintonsmith,1970-04-07,Female,North Bradley,2024-02-29,2025-02-28,Monthly,Amex,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,Medium,4.2,6
1725,Darryl Pierce,david32@example.com,david32,1997-06-08,Male,Jeremyside,2024-01-19,2025-01-18,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,Medium,4.3,2
1726,Brooke Robinson,kim99@example.net,kim99,1976-11-20,Female,East Davidchester,2024-02-05,2025-02-04,Annual,Visa,Auto-renew,Frequent,Clothing,Horror,Tablet,Medium,3.1,1
1727,Richard Holt,maysshawn@example.com,maysshawn,1968-05-01,Female,Kellyhaven,2024-03-01,2025-03-01,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smart TV,Low,3.7,5
1728,Richard Macias,gabrielsummers@example.net,gabrielsummers,1962-09-24,Male,Lunaberg,2024-04-07,2025-04-07,Monthly,Mastercard,Manual,Frequent,Clothing,Documentary,Smartphone,Low,4.7,1
1729,Bryce Garcia,fdaniel@example.org,fdaniel,1936-12-09,Male,Sullivanburgh,2024-04-08,2025-04-08,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,High,3.3,9
1730,Elizabeth Wise,angelica53@example.com,angelica53,1992-10-04,Female,Lake Kenneth,2024-03-24,2025-03-24,Monthly,Amex,Manual,Occasional,Books,Documentary,Smartphone,Medium,3.7,1
